order_id,customer_id,product_id,order_date,quantity,discount_pct,gross_revenue_gbp,net_revenue_gbp,status
ORD-012508,CUST-01349,PROD-0063,2024-11-10,2,0.111,938.72,834.52,Refunded
ORD-012509,CUST-00203,PROD-0064,2026-07-28,2,0.033,879.04,850.03,Completed
ORD-012510,CUST-00610,PROD-0026,2025-09-02,5,0.055,985.55,931.34,Completed
ORD-012511,CUST-00496,PROD-0038,2025-10-31,1,0.055,244.92,231.45,Completed
ORD-012512,CUST-01859,PROD-0001,2026-02-11,1,0.034,325.81,314.73,Refunded
ORD-012513,CUST-01577,PROD-0030,2025-08-07,1,0.098,278.12,250.86,Completed
ORD-012514,CUST-00460,PROD-0066,2026-04-28,1,0.043,366.74,350.97,Completed
ORD-012515,CUST-01262,PROD-0071,2026-03-02,1,0.029,419.06,406.91,Completed
ORD-012516,CUST-02039,PROD-0005,2025-05-26,1,0.015,283.12,278.87,Completed
ORD-012517,CUST-00574,PROD-0052,2025-12-06,1,0.004,152.73,152.12,Completed
ORD-012518,CUST-01500,PROD-0040,2026-07-02,1,0.045,177.22,169.25,Completed
ORD-012519,CUST-00738,PROD-0066,2026-04-25,2,0.006,733.48,729.08,Cancelled
ORD-012520,CUST-00793,PROD-0057,2026-01-07,1,0.055,486.6,459.84,Completed
ORD-012521,CUST-00146,PROD-0080,2024-01-22,1,0.038,217.74,209.47,Completed
ORD-012522,CUST-00153,PROD-0009,2025-11-24,2,0.006,921.64,916.11,Completed
ORD-012523,CUST-00283,PROD-0044,2025-04-06,1,0.014,478.6,471.9,Completed
ORD-012524,CUST-00967,PROD-0045,2026-04-21,9,0.008,2619.36,2598.41,Completed
ORD-012525,CUST-01997,PROD-0039,2025-10-25,1,0.0,253.83,253.83,Completed
ORD-012526,CUST-00881,PROD-0035,2025-05-26,6,0.034,2620.38,2531.29,Completed
ORD-012527,CUST-00752,PROD-0070,2024-07-24,4,0.036,1333.48,1285.47,Completed
ORD-012528,CUST-00719,PROD-0055,2026-01-08,2,0.032,116.1,112.38,Completed
ORD-012529,CUST-01218,PROD-0036,2025-07-29,1,0.043,252.55,241.69,Completed
ORD-012530,CUST-00984,PROD-0062,2025-06-04,1,0.116,474.89,419.8,Completed
ORD-012531,CUST-01152,PROD-0049,2024-02-18,2,0.013,576.16,568.67,Completed
ORD-012532,CUST-01322,PROD-0004,2025-09-09,1,0.056,257.4,242.99,Completed
ORD-012533,CUST-00011,PROD-0023,2026-07-22,2,0.019,812.26,796.83,Completed
ORD-012534,CUST-00799,PROD-0075,2024-04-12,1,0.052,224.25,212.59,Completed
ORD-012535,CUST-01600,PROD-0025,2025-11-25,1,0.059,118.41,111.42,Completed
ORD-012536,CUST-02088,PROD-0079,2026-01-24,7,0.076,3323.81,3071.2,Completed
ORD-012537,CUST-00300,PROD-0036,2025-08-04,1,0.074,252.55,233.86,Completed
ORD-012538,CUST-01839,PROD-0004,2026-07-26,10,0.061,2574.0,2416.99,Completed
ORD-012539,CUST-00290,PROD-0028,2025-08-06,2,0.039,217.18,208.71,Completed
ORD-012540,CUST-01767,PROD-0007,2026-07-07,5,0.061,1733.95,1628.18,Completed
ORD-012541,CUST-00461,PROD-0055,2024-03-27,1,0.004,58.05,57.82,Completed
ORD-012542,CUST-00624,PROD-0041,2026-07-31,1,0.12,26.17,23.03,Cancelled
ORD-012543,CUST-00642,PROD-0040,2025-06-07,1,0.047,177.22,168.89,Completed
ORD-012544,CUST-01350,PROD-0029,2026-02-24,2,0.057,924.98,872.26,Completed
ORD-012545,CUST-01698,PROD-0053,2026-01-05,4,0.01,1911.36,1892.25,Refunded
ORD-012546,CUST-00581,PROD-0019,2025-12-23,1,0.075,310.1,286.84,Completed
ORD-012547,CUST-00312,PROD-0025,2026-05-29,2,0.134,236.82,205.09,Completed
ORD-012548,CUST-00679,PROD-0032,2026-04-03,3,0.091,913.44,830.32,Completed
ORD-012549,CUST-01129,PROD-0078,2025-06-26,1,0.071,246.81,229.29,Completed
ORD-012550,CUST-01136,PROD-0013,2024-11-16,4,0.062,173.0,162.27,Completed
ORD-012551,CUST-00570,PROD-0058,2025-12-24,1,0.001,482.69,482.21,Completed
ORD-012552,CUST-01345,PROD-0059,2024-07-10,4,0.029,1451.64,1409.54,Completed
ORD-012553,CUST-00374,PROD-0031,2026-03-27,2,0.0,327.82,327.82,Completed
ORD-012554,CUST-02078,PROD-0018,2025-06-01,2,0.039,821.28,789.25,Completed
ORD-012555,CUST-00225,PROD-0016,2025-11-22,2,0.015,575.46,566.83,Completed
ORD-012556,CUST-00664,PROD-0040,2025-06-22,1,0.005,177.22,176.33,Completed
ORD-012557,CUST-01921,PROD-0071,2026-06-15,1,0.1,419.06,377.15,Refunded
ORD-012558,CUST-01127,PROD-0056,2026-06-20,4,0.062,926.88,869.41,Completed
ORD-012559,CUST-00724,PROD-0030,2026-06-09,1,0.019,278.12,272.84,Completed
ORD-012560,CUST-00659,PROD-0066,2026-07-27,2,0.101,733.48,659.4,Completed
ORD-012561,CUST-01383,PROD-0014,2025-08-11,2,0.023,492.26,480.94,Completed
ORD-012562,CUST-01785,PROD-0035,2026-07-11,3,0.029,1310.19,1272.19,Refunded
ORD-012563,CUST-00127,PROD-0074,2026-06-08,3,0.127,889.32,776.38,Completed
ORD-012564,CUST-01672,PROD-0048,2026-07-25,1,0.025,88.88,86.66,Completed
ORD-012565,CUST-01969,PROD-0008,2025-05-02,1,0.063,354.43,332.1,Completed
ORD-012566,CUST-01347,PROD-0046,2024-10-04,2,0.054,955.98,904.36,Refunded
ORD-012567,CUST-00491,PROD-0080,2026-06-17,2,0.046,435.48,415.45,Completed
ORD-012568,CUST-02109,PROD-0047,2025-03-23,1,0.01,398.52,394.53,Cancelled
ORD-012569,CUST-01416,PROD-0058,2024-10-11,1,0.037,482.69,464.83,Completed
ORD-012570,CUST-01272,PROD-0049,2026-02-15,1,0.067,288.08,268.78,Completed
ORD-012571,CUST-00177,PROD-0037,2024-12-03,2,0.001,266.66,266.39,Completed
ORD-012572,CUST-00632,PROD-0078,2025-11-28,1,0.011,246.81,244.1,Completed
ORD-012573,CUST-01160,PROD-0011,2025-11-06,3,0.028,445.68,433.2,Completed
ORD-012574,CUST-00910,PROD-0007,2025-08-30,1,0.046,346.79,330.84,Completed
ORD-012575,CUST-00942,PROD-0015,2026-06-08,1,0.014,195.32,192.59,Completed
ORD-012576,CUST-01449,PROD-0002,2026-05-25,2,0.006,963.56,957.78,Cancelled
ORD-012577,CUST-00570,PROD-0025,2026-01-12,2,0.128,236.82,206.51,Completed
ORD-012578,CUST-00108,PROD-0006,2025-07-08,4,0.077,1244.04,1148.25,Completed
ORD-012579,CUST-00925,PROD-0021,2025-12-10,2,0.112,903.64,802.43,Completed
ORD-012580,CUST-01105,PROD-0040,2025-11-10,1,0.066,177.22,165.52,Completed
ORD-012581,CUST-01826,PROD-0057,2026-07-10,2,0.051,973.2,923.57,Completed
ORD-012582,CUST-01253,PROD-0035,2026-01-10,2,0.104,873.46,782.62,Completed
ORD-012583,CUST-00660,PROD-0051,2024-05-26,1,0.026,448.03,436.38,Refunded
ORD-012584,CUST-00202,PROD-0073,2025-06-18,1,0.039,138.87,133.45,Completed
ORD-012585,CUST-01286,PROD-0039,2025-09-23,4,0.025,1015.32,989.94,Refunded
ORD-012586,CUST-02200,PROD-0054,2025-09-20,2,0.016,743.14,731.25,Completed
ORD-012587,CUST-01491,PROD-0070,2025-09-18,6,0.07,2000.22,1860.2,Completed
ORD-012588,CUST-00673,PROD-0045,2025-11-29,5,0.006,1455.2,1446.47,Completed
ORD-012589,CUST-01502,PROD-0048,2025-10-03,1,0.047,88.88,84.7,Completed
ORD-012590,CUST-01535,PROD-0068,2026-03-07,1,0.032,477.41,462.13,Completed
ORD-012591,CUST-00312,PROD-0036,2025-05-11,1,0.077,252.55,233.1,Refunded
ORD-012592,CUST-00428,PROD-0057,2025-10-19,2,0.112,973.2,864.2,Completed
ORD-012593,CUST-02125,PROD-0079,2026-04-19,2,0.026,949.66,924.97,Completed
ORD-012594,CUST-00224,PROD-0030,2025-05-27,4,0.001,1112.48,1111.37,Completed
ORD-012595,CUST-01211,PROD-0056,2025-01-15,1,0.056,231.72,218.74,Completed
ORD-012596,CUST-00488,PROD-0042,2026-01-10,1,0.021,284.8,278.82,Completed
ORD-012597,CUST-01125,PROD-0069,2026-02-22,1,0.003,53.85,53.69,Completed
ORD-012598,CUST-00950,PROD-0042,2025-05-25,3,0.004,854.4,850.98,Cancelled
ORD-012599,CUST-00085,PROD-0057,2026-04-30,1,0.059,486.6,457.89,Completed
ORD-012600,CUST-01373,PROD-0025,2026-05-03,1,0.069,118.41,110.24,Cancelled
ORD-012601,CUST-01168,PROD-0032,2025-04-17,1,0.157,304.48,256.68,Completed
ORD-012602,CUST-00905,PROD-0039,2026-03-22,2,0.004,507.66,505.63,Completed
ORD-012603,CUST-00226,PROD-0071,2026-07-11,1,0.008,419.06,415.71,Completed
ORD-012604,CUST-01648,PROD-0014,2025-03-19,2,0.025,492.26,479.95,Completed
ORD-012605,CUST-00623,PROD-0045,2026-05-04,1,0.01,291.04,288.13,Completed
ORD-012606,CUST-01780,PROD-0027,2025-07-16,1,0.046,185.27,176.75,Cancelled
ORD-012607,CUST-01222,PROD-0062,2026-07-12,3,0.036,1424.67,1373.38,Completed
ORD-012608,CUST-01432,PROD-0048,2025-08-28,3,0.09,266.64,242.64,Completed
ORD-012609,CUST-00423,PROD-0027,2026-03-27,3,0.037,555.81,535.25,Completed
ORD-012610,CUST-00507,PROD-0037,2025-11-17,1,0.028,133.33,129.6,Completed
ORD-012611,CUST-01857,PROD-0050,2026-07-21,1,0.007,210.02,208.55,Completed
ORD-012612,CUST-00516,PROD-0017,2026-07-12,1,0.005,318.37,316.78,Completed
ORD-012613,CUST-01273,PROD-0010,2025-03-27,1,0.048,229.74,218.71,Completed
ORD-012614,CUST-01462,PROD-0021,2024-07-05,4,0.032,1807.28,1749.45,Completed
ORD-012615,CUST-00454,PROD-0080,2025-10-04,3,0.004,653.22,650.61,Refunded
ORD-012616,CUST-01603,PROD-0055,2026-04-02,1,0.03,58.05,56.31,Completed
ORD-012617,CUST-01049,PROD-0043,2026-05-16,1,0.004,95.55,95.17,Refunded
ORD-012618,CUST-00058,PROD-0011,2026-02-20,3,0.025,445.68,434.54,Completed
ORD-012619,CUST-00092,PROD-0080,2024-11-19,1,0.015,217.74,214.47,Completed
ORD-012620,CUST-01244,PROD-0022,2026-05-06,2,0.073,64.98,60.24,Completed
ORD-012621,CUST-01106,PROD-0053,2026-04-05,1,0.021,477.84,467.81,Completed
ORD-012622,CUST-00914,PROD-0033,2026-07-18,1,0.086,108.08,98.79,Completed
ORD-012623,CUST-00214,PROD-0021,2026-02-04,1,0.055,451.82,426.97,Completed
ORD-012624,CUST-01479,PROD-0049,2025-12-31,1,0.065,288.08,269.35,Completed
ORD-012625,CUST-00739,PROD-0022,2026-04-15,2,0.048,64.98,61.86,Completed
ORD-012626,CUST-02028,PROD-0055,2024-08-20,1,0.006,58.05,57.7,Completed
ORD-012627,CUST-01280,PROD-0027,2025-07-23,1,0.01,185.27,183.42,Completed
ORD-012628,CUST-00016,PROD-0035,2026-04-13,3,0.109,1310.19,1167.38,Completed
ORD-012629,CUST-01620,PROD-0062,2026-03-27,1,0.004,474.89,472.99,Completed
ORD-012630,CUST-01569,PROD-0011,2026-04-28,3,0.091,445.68,405.12,Completed
ORD-012631,CUST-00517,PROD-0057,2026-03-28,5,0.065,2433.0,2274.86,Completed
ORD-012632,CUST-01439,PROD-0042,2026-04-16,1,0.028,284.8,276.83,Completed
ORD-012633,CUST-00966,PROD-0031,2026-07-05,5,0.045,819.55,782.67,Completed
ORD-012634,CUST-01778,PROD-0075,2026-03-23,1,0.029,224.25,217.75,Completed
ORD-012635,CUST-00973,PROD-0045,2026-06-26,5,0.046,1455.2,1388.26,Completed
ORD-012636,CUST-00719,PROD-0077,2025-05-01,1,0.044,129.88,124.17,Completed
ORD-012637,CUST-00711,PROD-0027,2026-06-19,2,0.013,370.54,365.72,Completed
ORD-012638,CUST-01647,PROD-0001,2024-11-12,1,0.073,325.81,302.03,Completed
ORD-012639,CUST-02020,PROD-0036,2026-05-13,2,0.049,505.1,480.35,Completed
ORD-012640,CUST-02109,PROD-0070,2024-08-24,1,0.032,333.37,322.7,Completed
ORD-012641,CUST-00435,PROD-0026,2025-11-23,2,0.047,394.22,375.69,Completed
ORD-012642,CUST-01966,PROD-0042,2026-05-01,1,0.202,284.8,227.27,Completed
ORD-012643,CUST-01613,PROD-0051,2025-11-11,2,0.0,896.06,896.06,Completed
ORD-012644,CUST-00087,PROD-0033,2025-10-17,1,0.003,108.08,107.76,Completed
ORD-012645,CUST-01785,PROD-0069,2026-07-20,1,0.032,53.85,52.13,Completed
ORD-012646,CUST-00150,PROD-0002,2025-10-05,1,0.001,481.78,481.3,Completed
ORD-012647,CUST-02075,PROD-0062,2026-01-30,3,0.095,1424.67,1289.33,Completed
ORD-012648,CUST-00817,PROD-0006,2026-04-28,2,0.019,622.02,610.2,Refunded
ORD-012649,CUST-02045,PROD-0030,2026-05-26,2,0.031,556.24,539.0,Completed
ORD-012650,CUST-00306,PROD-0050,2025-08-07,1,0.015,210.02,206.87,Completed
ORD-012651,CUST-01980,PROD-0069,2025-06-09,1,0.052,53.85,51.05,Completed
ORD-012652,CUST-01486,PROD-0053,2025-01-28,1,0.019,477.84,468.76,Refunded
ORD-012653,CUST-01966,PROD-0046,2024-12-10,1,0.085,477.99,437.36,Completed
ORD-012654,CUST-00569,PROD-0047,2025-07-08,1,0.046,398.52,380.19,Completed
ORD-012655,CUST-00543,PROD-0057,2025-11-16,2,0.011,973.2,962.49,Cancelled
ORD-012656,CUST-01296,PROD-0036,2026-05-31,3,0.067,757.65,706.89,Completed
ORD-012657,CUST-01194,PROD-0003,2026-06-17,3,0.049,843.21,801.89,Completed
ORD-012658,CUST-02109,PROD-0025,2025-11-29,2,0.073,236.82,219.53,Completed
ORD-012659,CUST-00889,PROD-0071,2026-03-29,1,0.012,419.06,414.03,Completed
ORD-012660,CUST-01390,PROD-0076,2025-11-13,3,0.123,1077.93,945.34,Completed
ORD-012661,CUST-02031,PROD-0045,2025-01-20,1,0.074,291.04,269.5,Completed
ORD-012662,CUST-01675,PROD-0006,2025-10-29,2,0.023,622.02,607.71,Completed
ORD-012663,CUST-01060,PROD-0032,2026-07-15,1,0.106,304.48,272.21,Completed
ORD-012664,CUST-01080,PROD-0042,2026-01-29,1,0.002,284.8,284.23,Cancelled
ORD-012665,CUST-00884,PROD-0035,2025-04-19,3,0.035,1310.19,1264.33,Completed
ORD-012666,CUST-00203,PROD-0040,2026-07-16,3,0.066,531.66,496.57,Completed
ORD-012667,CUST-00948,PROD-0076,2025-10-08,1,0.042,359.31,344.22,Completed
ORD-012668,CUST-01207,PROD-0069,2026-03-27,2,0.025,107.7,105.01,Completed
ORD-012669,CUST-01961,PROD-0075,2025-11-03,1,0.037,224.25,215.95,Completed
ORD-012670,CUST-00139,PROD-0041,2025-02-13,2,0.024,52.34,51.08,Completed
ORD-012671,CUST-00804,PROD-0070,2025-09-17,1,0.027,333.37,324.37,Completed
ORD-012672,CUST-00718,PROD-0005,2026-06-16,3,0.003,849.36,846.81,Completed
ORD-012673,CUST-02054,PROD-0071,2026-07-09,3,0.031,1257.18,1218.21,Completed
ORD-012674,CUST-01062,PROD-0076,2026-02-06,1,0.132,359.31,311.88,Completed
ORD-012675,CUST-01921,PROD-0015,2026-05-09,2,0.08,390.64,359.39,Completed
ORD-012676,CUST-01099,PROD-0077,2026-07-22,2,0.013,259.76,256.38,Completed
ORD-012677,CUST-01853,PROD-0062,2026-04-16,2,0.027,949.78,924.14,Completed
ORD-012678,CUST-00371,PROD-0025,2025-12-17,2,0.053,236.82,224.27,Completed
ORD-012679,CUST-01959,PROD-0047,2026-04-10,1,0.08,398.52,366.64,Completed
ORD-012680,CUST-01376,PROD-0042,2026-06-29,3,0.005,854.4,850.13,Refunded
ORD-012681,CUST-00911,PROD-0078,2024-12-30,1,0.011,246.81,244.1,Completed
ORD-012682,CUST-02001,PROD-0004,2025-04-01,1,0.005,257.4,256.11,Cancelled
ORD-012683,CUST-01779,PROD-0014,2024-10-23,5,0.013,1230.65,1214.65,Completed
ORD-012684,CUST-01549,PROD-0071,2026-04-26,1,0.069,419.06,390.14,Refunded
ORD-012685,CUST-01179,PROD-0078,2026-05-31,2,0.015,493.62,486.22,Completed
ORD-012686,CUST-01999,PROD-0060,2025-07-21,2,0.016,173.2,170.43,Cancelled
ORD-012687,CUST-00074,PROD-0046,2026-01-27,2,0.014,955.98,942.6,Completed
ORD-012688,CUST-00754,PROD-0028,2025-10-02,4,0.021,434.36,425.24,Completed
ORD-012689,CUST-00517,PROD-0076,2026-07-04,1,0.032,359.31,347.81,Completed
ORD-012690,CUST-02186,PROD-0069,2025-02-24,3,0.018,161.55,158.64,Completed
ORD-012691,CUST-01688,PROD-0072,2026-02-27,5,0.003,308.15,307.23,Completed
ORD-012692,CUST-01008,PROD-0049,2026-07-07,1,0.023,288.08,281.45,Completed
ORD-012693,CUST-02060,PROD-0011,2025-09-13,1,0.027,148.56,144.55,Completed
ORD-012694,CUST-01144,PROD-0017,2025-08-28,1,0.072,318.37,295.45,Completed
ORD-012695,CUST-00788,PROD-0074,2026-03-26,2,0.036,592.88,571.54,Completed
ORD-012696,CUST-01722,PROD-0025,2026-02-20,6,0.028,710.46,690.57,Completed
ORD-012697,CUST-01377,PROD-0076,2026-01-02,6,0.025,2155.86,2101.96,Completed
ORD-012698,CUST-01149,PROD-0007,2025-08-06,2,0.089,693.58,631.85,Cancelled
ORD-012699,CUST-00123,PROD-0010,2026-03-07,1,0.045,229.74,219.4,Completed
ORD-012700,CUST-00692,PROD-0053,2026-05-09,3,0.017,1433.52,1409.15,Completed
ORD-012701,CUST-00107,PROD-0046,2026-04-17,2,0.06,955.98,898.62,Completed
ORD-012702,CUST-00070,PROD-0066,2026-07-04,1,0.004,366.74,365.27,Completed
ORD-012703,CUST-01559,PROD-0007,2026-07-07,1,0.089,346.79,315.93,Completed
ORD-012704,CUST-01794,PROD-0063,2026-02-20,1,0.004,469.36,467.48,Refunded
ORD-012705,CUST-00434,PROD-0038,2026-03-27,1,0.088,244.92,223.37,Completed
ORD-012706,CUST-01936,PROD-0045,2024-08-18,1,0.015,291.04,286.67,Completed
ORD-012707,CUST-01648,PROD-0061,2025-10-20,2,0.019,918.2,900.75,Completed
ORD-012708,CUST-00369,PROD-0012,2026-06-23,2,0.091,989.44,899.4,Completed
ORD-012709,CUST-01712,PROD-0071,2025-05-06,1,0.01,419.06,414.87,Completed
ORD-012710,CUST-02089,PROD-0010,2026-03-30,1,0.032,229.74,222.39,Completed
ORD-012711,CUST-01406,PROD-0035,2025-12-29,2,0.051,873.46,828.91,Completed
ORD-012712,CUST-01430,PROD-0027,2026-05-16,2,0.016,370.54,364.61,Completed
ORD-012713,CUST-00110,PROD-0031,2024-10-05,1,0.073,163.91,151.94,Completed
ORD-012714,CUST-00048,PROD-0003,2026-05-27,3,0.041,843.21,808.64,Completed
ORD-012715,CUST-01327,PROD-0047,2026-06-15,1,0.056,398.52,376.2,Completed
ORD-012716,CUST-01819,PROD-0061,2024-10-20,1,0.024,459.1,448.08,Completed
ORD-012717,CUST-02175,PROD-0066,2026-02-06,1,0.067,366.74,342.17,Completed
ORD-012718,CUST-02078,PROD-0011,2026-04-17,1,0.015,148.56,146.33,Completed
ORD-012719,CUST-00125,PROD-0008,2026-05-22,1,0.018,354.43,348.05,Completed
ORD-012720,CUST-01571,PROD-0011,2026-06-07,4,0.005,594.24,591.27,Completed
ORD-012721,CUST-01771,PROD-0013,2025-11-16,1,0.017,43.25,42.51,Completed
ORD-012722,CUST-01974,PROD-0045,2025-11-15,2,0.067,582.08,543.08,Completed
ORD-012723,CUST-01481,PROD-0022,2025-09-03,2,0.014,64.98,64.07,Completed
ORD-012724,CUST-01400,PROD-0032,2025-08-02,1,0.096,304.48,275.25,Completed
ORD-012725,CUST-01534,PROD-0035,2026-06-19,2,0.102,873.46,784.37,Completed
ORD-012726,CUST-01007,PROD-0058,2026-07-17,1,0.013,482.69,476.42,Completed
ORD-012727,CUST-01552,PROD-0079,2024-12-30,1,0.02,474.83,465.33,Cancelled
ORD-012728,CUST-01059,PROD-0014,2026-01-25,5,0.018,1230.65,1208.5,Completed
ORD-012729,CUST-00415,PROD-0047,2026-06-21,1,0.005,398.52,396.53,Completed
ORD-012730,CUST-01289,PROD-0049,2025-02-24,1,0.029,288.08,279.73,Completed
ORD-012731,CUST-02159,PROD-0012,2025-09-02,2,0.048,989.44,941.95,Completed
ORD-012732,CUST-00159,PROD-0072,2026-06-26,3,0.032,184.89,178.97,Completed
ORD-012733,CUST-01625,PROD-0044,2026-07-01,1,0.056,478.6,451.8,Completed
ORD-012734,CUST-01495,PROD-0055,2025-08-27,1,0.101,58.05,52.19,Completed
ORD-012735,CUST-01967,PROD-0071,2026-01-13,1,0.055,419.06,396.01,Completed
ORD-012736,CUST-01628,PROD-0050,2026-04-25,2,0.034,420.04,405.76,Completed
ORD-012737,CUST-00123,PROD-0024,2025-10-13,3,0.116,512.22,452.8,Completed
ORD-012738,CUST-00230,PROD-0017,2026-03-03,2,0.006,636.74,632.92,Completed
ORD-012739,CUST-01183,PROD-0071,2025-05-16,2,0.025,838.12,817.17,Completed
ORD-012740,CUST-00010,PROD-0077,2024-04-23,3,0.019,389.64,382.24,Completed
ORD-012741,CUST-01847,PROD-0048,2025-05-10,1,0.074,88.88,82.3,Completed
ORD-012742,CUST-00194,PROD-0070,2026-05-26,1,0.018,333.37,327.37,Completed
ORD-012743,CUST-02044,PROD-0059,2025-06-11,2,0.074,725.82,672.11,Completed
ORD-012744,CUST-00725,PROD-0066,2025-02-05,3,0.04,1100.22,1056.21,Cancelled
ORD-012745,CUST-00915,PROD-0040,2026-06-29,2,0.026,354.44,345.22,Completed
ORD-012746,CUST-01344,PROD-0013,2026-02-06,2,0.003,86.5,86.24,Completed
ORD-012747,CUST-01934,PROD-0063,2026-05-26,3,0.016,1408.08,1385.55,Completed
ORD-012748,CUST-01645,PROD-0022,2025-07-12,1,0.06,32.49,30.54,Completed
ORD-012749,CUST-00558,PROD-0065,2025-10-16,1,0.047,178.75,170.35,Completed
ORD-012750,CUST-01311,PROD-0058,2026-03-01,1,0.04,482.69,463.38,Completed
ORD-012751,CUST-00746,PROD-0007,2025-02-22,3,0.064,1040.37,973.79,Completed
ORD-012752,CUST-01484,PROD-0027,2025-09-30,1,0.044,185.27,177.12,Completed
ORD-012753,CUST-01348,PROD-0024,2026-05-19,2,0.042,341.48,327.14,Refunded
ORD-012754,CUST-00803,PROD-0016,2026-03-07,1,0.068,287.73,268.16,Completed
ORD-012755,CUST-00367,PROD-0011,2026-04-01,2,0.008,297.12,294.74,Completed
ORD-012756,CUST-01776,PROD-0077,2026-03-21,1,0.002,129.88,129.62,Completed
ORD-012757,CUST-00655,PROD-0041,2026-05-23,1,0.059,26.17,24.63,Completed
ORD-012758,CUST-01195,PROD-0045,2026-02-19,4,0.06,1164.16,1094.31,Completed
ORD-012759,CUST-00586,PROD-0018,2026-06-18,2,0.057,821.28,774.47,Completed
ORD-012760,CUST-00144,PROD-0036,2025-11-02,1,0.019,252.55,247.75,Completed
ORD-012761,CUST-00866,PROD-0054,2026-07-11,1,0.101,371.57,334.04,Completed
ORD-012762,CUST-00085,PROD-0065,2026-06-05,4,0.083,715.0,655.66,Completed
ORD-012763,CUST-00652,PROD-0059,2026-02-12,1,0.039,362.91,348.76,Completed
ORD-012764,CUST-00002,PROD-0075,2026-04-01,2,0.038,448.5,431.46,Completed
ORD-012765,CUST-00296,PROD-0010,2025-05-12,1,0.015,229.74,226.29,Completed
ORD-012766,CUST-00430,PROD-0007,2026-05-28,1,0.002,346.79,346.1,Cancelled
ORD-012767,CUST-00088,PROD-0047,2024-08-17,1,0.004,398.52,396.93,Completed
ORD-012768,CUST-01160,PROD-0028,2025-05-24,4,0.008,434.36,430.89,Completed
ORD-012769,CUST-01320,PROD-0049,2026-03-01,1,0.058,288.08,271.37,Completed
ORD-012770,CUST-01351,PROD-0046,2024-09-25,3,0.01,1433.97,1419.63,Completed
ORD-012771,CUST-00598,PROD-0016,2026-06-12,2,0.061,575.46,540.36,Completed
ORD-012772,CUST-00592,PROD-0061,2026-04-15,1,0.029,459.1,445.79,Completed
ORD-012773,CUST-00033,PROD-0031,2025-07-03,3,0.11,491.73,437.64,Refunded
ORD-012774,CUST-02004,PROD-0036,2026-05-02,2,0.008,505.1,501.06,Refunded
ORD-012775,CUST-01854,PROD-0009,2026-05-13,2,0.121,921.64,810.12,Completed
ORD-012776,CUST-00926,PROD-0079,2025-01-08,1,0.014,474.83,468.18,Completed
ORD-012777,CUST-00524,PROD-0067,2025-09-21,1,0.026,478.33,465.89,Completed
ORD-012778,CUST-00900,PROD-0030,2025-11-29,2,0.007,556.24,552.35,Cancelled
ORD-012779,CUST-02143,PROD-0012,2026-07-12,3,0.066,1484.16,1386.21,Completed
ORD-012780,CUST-01003,PROD-0021,2026-07-10,2,0.038,903.64,869.3,Cancelled
ORD-012781,CUST-00916,PROD-0053,2026-05-25,1,0.05,477.84,453.95,Refunded
ORD-012782,CUST-01300,PROD-0035,2026-02-16,3,0.009,1310.19,1298.4,Completed
ORD-012783,CUST-00515,PROD-0058,2026-05-22,1,0.04,482.69,463.38,Completed
ORD-012784,CUST-01255,PROD-0068,2025-10-25,3,0.001,1432.23,1430.8,Completed
ORD-012785,CUST-00499,PROD-0003,2026-07-16,1,0.038,281.07,270.39,Completed
ORD-012786,CUST-01342,PROD-0006,2025-07-19,1,0.037,311.01,299.5,Cancelled
ORD-012787,CUST-00795,PROD-0061,2024-08-01,2,0.112,918.2,815.36,Completed
ORD-012788,CUST-01169,PROD-0029,2026-06-24,1,0.047,462.49,440.75,Completed
ORD-012789,CUST-00035,PROD-0063,2026-04-26,2,0.117,938.72,828.89,Completed
ORD-012790,CUST-01313,PROD-0054,2026-04-10,1,0.062,371.57,348.53,Completed
ORD-012791,CUST-01320,PROD-0016,2025-09-21,2,0.098,575.46,519.06,Completed
ORD-012792,CUST-02106,PROD-0027,2026-02-13,2,0.011,370.54,366.46,Completed
ORD-012793,CUST-02172,PROD-0046,2025-05-05,6,0.008,2867.94,2845.0,Completed
ORD-012794,CUST-00909,PROD-0046,2026-07-27,5,0.027,2389.95,2325.42,Completed
ORD-012795,CUST-02127,PROD-0060,2025-06-17,3,0.103,259.8,233.04,Completed
ORD-012796,CUST-01775,PROD-0026,2025-12-27,4,0.156,788.44,665.44,Completed
ORD-012797,CUST-00423,PROD-0013,2025-10-08,1,0.058,43.25,40.74,Completed
ORD-012798,CUST-02103,PROD-0018,2026-01-13,6,0.008,2463.84,2444.13,Completed
ORD-012799,CUST-00942,PROD-0034,2026-02-19,1,0.035,494.42,477.12,Completed
ORD-012800,CUST-00476,PROD-0035,2025-07-30,1,0.022,436.73,427.12,Refunded
ORD-012801,CUST-01794,PROD-0052,2026-06-17,1,0.006,152.73,151.81,Completed
ORD-012802,CUST-00365,PROD-0064,2026-07-26,3,0.108,1318.56,1176.16,Completed
ORD-012803,CUST-00417,PROD-0045,2026-05-11,1,0.003,291.04,290.17,Completed
ORD-012804,CUST-01121,PROD-0035,2025-05-28,4,0.039,1746.92,1678.79,Completed
ORD-012805,CUST-00515,PROD-0054,2026-03-07,1,0.042,371.57,355.96,Cancelled
ORD-012806,CUST-00942,PROD-0003,2026-02-19,1,0.046,281.07,268.14,Completed
ORD-012807,CUST-00559,PROD-0044,2024-10-21,1,0.016,478.6,470.94,Completed
