customer_id,signup_date,region,segment,acquisition_channel
CUST-01580,2025-05-04,India,SMB,Organic
CUST-01581,2024-03-04,India,Mid-Market,Referral
CUST-01582,2025-04-14,US,Consumer,Paid Search
CUST-01583,2024-08-06,India,Enterprise,Partner
CUST-01584,2025-09-16,UAE,Consumer,Paid Search
CUST-01585,2024-02-02,Germany,Consumer,Organic
CUST-01586,2025-03-03,UK,Enterprise,Direct
CUST-01587,2026-05-19,US,SMB,Organic
CUST-01588,2024-04-26,UAE,Consumer,Referral
CUST-01589,2025-05-26,US,Mid-Market,Partner
CUST-01590,2026-05-19,US,Consumer,Organic
CUST-01591,2025-08-24,India,Consumer,Partner
CUST-01592,2026-03-15,UK,Consumer,Referral
CUST-01593,2024-09-18,UAE,Enterprise,Paid Search
CUST-01594,2026-01-06,UK,Enterprise,Direct
CUST-01595,2024-04-10,US,SMB,Organic
CUST-01596,2024-11-15,UK,Mid-Market,Direct
CUST-01597,2026-02-17,UK,Consumer,Paid Search
CUST-01598,2024-04-13,UK,SMB,Paid Search
CUST-01599,2024-12-07,US,SMB,Partner
CUST-01600,2024-08-29,US,Mid-Market,Referral
CUST-01601,2025-12-22,Germany,Consumer,Organic
CUST-01602,2024-06-24,Germany,Consumer,Referral
CUST-01603,2025-11-13,Germany,Enterprise,Paid Search
CUST-01604,2026-06-26,UAE,Enterprise,Paid Search
CUST-01605,2025-08-15,Germany,SMB,Partner
CUST-01606,2026-06-10,Germany,Mid-Market,Direct
CUST-01607,2024-08-31,UK,Mid-Market,Partner
CUST-01608,2024-10-26,US,SMB,Partner
CUST-01609,2026-02-06,UAE,SMB,Paid Search
CUST-01610,2025-12-11,UK,SMB,Partner
CUST-01611,2026-04-24,UK,Consumer,Partner
CUST-01612,2025-02-28,UK,SMB,Partner
CUST-01613,2025-06-25,UAE,Enterprise,Direct
CUST-01614,2024-09-17,US,Consumer,Referral
CUST-01615,2025-08-28,UK,Consumer,Paid Search
CUST-01616,2025-12-19,Germany,Mid-Market,Organic
CUST-01617,2024-09-27,UK,Consumer,Organic
CUST-01618,2025-01-01,UAE,Consumer,Paid Search
CUST-01619,2025-07-16,Germany,Mid-Market,Organic
CUST-01620,2026-01-28,Germany,Mid-Market,Paid Search
CUST-01621,2024-10-11,Germany,Enterprise,Organic
CUST-01622,2024-05-02,Germany,Consumer,Referral
CUST-01623,2024-07-03,UAE,Consumer,Referral
CUST-01624,2024-04-29,US,Consumer,Partner
CUST-01625,2024-03-17,UK,Consumer,Paid Search
CUST-01626,2024-04-10,US,SMB,Direct
CUST-01627,2024-05-11,India,Mid-Market,Direct
CUST-01628,2026-02-22,UAE,SMB,Referral
CUST-01629,2024-11-05,India,SMB,Paid Search
CUST-01630,2024-07-12,US,Consumer,Partner
CUST-01631,2025-06-26,US,SMB,Partner
CUST-01632,2026-02-27,Germany,Mid-Market,Direct
CUST-01633,2026-01-01,US,SMB,Organic
CUST-01634,2024-12-25,US,SMB,Direct
CUST-01635,2026-06-07,UK,Consumer,Paid Search
CUST-01636,2024-11-01,UK,SMB,Referral
CUST-01637,2024-02-02,UAE,Consumer,Partner
CUST-01638,2026-05-22,India,SMB,Partner
CUST-01639,2025-10-05,India,Mid-Market,Partner
CUST-01640,2026-03-10,UAE,Enterprise,Partner
CUST-01641,2025-01-19,UK,Consumer,Partner
CUST-01642,2024-04-14,UK,Consumer,Direct
CUST-01643,2025-07-14,India,Consumer,Partner
CUST-01644,2025-04-28,India,SMB,Direct
CUST-01645,2025-06-10,US,Mid-Market,Organic
CUST-01646,2025-03-17,UAE,Mid-Market,Organic
CUST-01647,2024-06-13,UK,Consumer,Organic
CUST-01648,2024-11-13,UAE,Consumer,Organic
CUST-01649,2024-03-19,UK,Mid-Market,Direct
CUST-01650,2025-06-08,India,SMB,Referral
CUST-01651,2025-09-30,India,Consumer,Partner
CUST-01652,2025-10-25,UAE,Mid-Market,Referral
CUST-01653,2026-01-15,US,Mid-Market,Organic
CUST-01654,2026-04-28,India,Mid-Market,Organic
CUST-01655,2024-12-18,UK,Consumer,Referral
CUST-01656,2024-10-20,UAE,Mid-Market,Organic
CUST-01657,2026-03-02,India,SMB,Direct
CUST-01658,2025-02-18,Germany,SMB,Referral
CUST-01659,2024-04-27,UK,Mid-Market,Partner
CUST-01660,2025-02-24,India,Mid-Market,Referral
CUST-01661,2025-09-13,India,SMB,Partner
CUST-01662,2024-03-19,US,Consumer,Partner
CUST-01663,2025-06-04,UAE,SMB,Organic
CUST-01664,2026-03-11,US,Consumer,Organic
CUST-01665,2026-04-17,UK,Consumer,Organic
CUST-01666,2024-04-21,US,SMB,Direct
CUST-01667,2024-08-04,US,Consumer,Paid Search
CUST-01668,2025-08-18,US,SMB,Direct
CUST-01669,2025-08-31,UK,Enterprise,Organic
CUST-01670,2025-07-17,UK,SMB,Partner
CUST-01671,2024-07-16,UK,Consumer,Organic
CUST-01672,2026-03-27,US,SMB,Partner
CUST-01673,2024-07-15,US,Consumer,Partner
CUST-01674,2024-04-15,India,Consumer,Partner
CUST-01675,2024-03-27,US,Mid-Market,Direct
CUST-01676,2024-04-27,India,SMB,Direct
CUST-01677,2024-11-30,India,Mid-Market,Organic
CUST-01678,2026-02-04,UAE,SMB,Direct
CUST-01679,2026-05-23,US,Enterprise,Partner
CUST-01680,2025-09-16,US,Consumer,Paid Search
CUST-01681,2025-10-08,UK,Consumer,Paid Search
CUST-01682,2026-03-22,UAE,Enterprise,Partner
CUST-01683,2025-10-12,Germany,Consumer,Organic
CUST-01684,2025-01-18,UK,Mid-Market,Paid Search
CUST-01685,2024-12-03,UAE,Consumer,Partner
CUST-01686,2025-09-28,India,Consumer,Direct
CUST-01687,2025-06-17,US,SMB,Organic
CUST-01688,2025-05-06,Germany,Mid-Market,Direct
CUST-01689,2025-04-30,US,Consumer,Direct
CUST-01690,2024-11-05,India,Enterprise,Partner
CUST-01691,2025-05-21,Germany,SMB,Referral
CUST-01692,2024-05-10,US,Enterprise,Referral
CUST-01693,2025-02-04,UK,SMB,Organic
CUST-01694,2024-02-04,India,SMB,Paid Search
CUST-01695,2024-12-06,Germany,SMB,Direct
CUST-01696,2024-12-20,India,Mid-Market,Paid Search
CUST-01697,2024-01-03,UK,SMB,Direct
CUST-01698,2024-11-03,US,SMB,Direct
CUST-01699,2025-11-13,UK,SMB,Organic
CUST-01700,2024-06-04,US,SMB,Referral
CUST-01701,2024-04-03,Germany,Consumer,Referral
CUST-01702,2025-06-03,UK,Mid-Market,Organic
CUST-01703,2024-03-28,Germany,Consumer,Paid Search
CUST-01704,2026-01-14,US,Consumer,Direct
CUST-01705,2025-04-16,UAE,Mid-Market,Organic
CUST-01706,2025-12-21,Germany,Enterprise,Paid Search
CUST-01707,2024-02-20,US,Mid-Market,Partner
CUST-01708,2024-12-18,India,Consumer,Referral
CUST-01709,2025-04-19,UK,Consumer,Direct
CUST-01710,2025-03-13,Germany,Enterprise,Partner
CUST-01711,2025-05-02,UAE,Consumer,Paid Search
CUST-01712,2025-03-30,UK,Consumer,Referral
CUST-01713,2026-04-18,Germany,Mid-Market,Partner
CUST-01714,2025-10-07,UAE,Consumer,Organic
CUST-01715,2025-12-19,US,SMB,Direct
CUST-01716,2024-02-22,UAE,Consumer,Organic
CUST-01717,2024-09-24,US,SMB,Direct
CUST-01718,2025-03-11,UK,Consumer,Direct
CUST-01719,2025-06-02,UK,Mid-Market,Paid Search
CUST-01720,2024-08-16,US,SMB,Direct
CUST-01721,2025-07-15,Germany,SMB,Direct
CUST-01722,2025-08-15,UK,Consumer,Direct
CUST-01723,2024-10-18,Germany,Mid-Market,Partner
CUST-01724,2024-12-16,India,Consumer,Direct
CUST-01725,2025-09-25,India,Mid-Market,Referral
CUST-01726,2025-02-02,UK,Consumer,Referral
CUST-01727,2026-04-17,UK,Enterprise,Referral
CUST-01728,2024-06-12,UK,Consumer,Referral
CUST-01729,2026-05-03,Germany,Mid-Market,Direct
CUST-01730,2025-01-20,Germany,SMB,Partner
CUST-01731,2026-05-02,UK,SMB,Referral
CUST-01732,2025-12-26,India,SMB,Organic
CUST-01733,2026-01-06,US,Mid-Market,Paid Search
CUST-01734,2024-01-06,India,SMB,Referral
CUST-01735,2024-09-06,India,Consumer,Organic
CUST-01736,2025-11-02,UK,Consumer,Referral
CUST-01737,2024-01-01,UAE,SMB,Organic
CUST-01738,2024-02-08,US,SMB,Direct
CUST-01739,2026-06-09,India,Mid-Market,Direct
CUST-01740,2025-02-21,UAE,Mid-Market,Direct
CUST-01741,2026-06-09,US,Consumer,Direct
CUST-01742,2026-01-05,UK,SMB,Referral
CUST-01743,2026-04-12,India,Mid-Market,Paid Search
CUST-01744,2024-01-16,UK,Consumer,Partner
CUST-01745,2025-10-22,UK,Consumer,Partner
CUST-01746,2024-08-21,US,Consumer,Partner
CUST-01747,2025-08-30,US,Mid-Market,Direct
CUST-01748,2025-11-05,India,SMB,Partner
CUST-01749,2025-02-08,UK,SMB,Organic
CUST-01750,2024-10-14,UAE,Mid-Market,Referral
CUST-01751,2025-02-02,UK,Enterprise,Organic
CUST-01752,2026-05-01,UK,Mid-Market,Direct
CUST-01753,2024-02-25,India,Consumer,Organic
CUST-01754,2026-03-21,India,SMB,Organic
CUST-01755,2024-05-05,UK,Enterprise,Partner
CUST-01756,2024-12-15,India,SMB,Organic
CUST-01757,2025-05-16,UAE,Consumer,Partner
CUST-01758,2024-05-04,Germany,Consumer,Organic
CUST-01759,2026-05-24,Germany,Consumer,Paid Search
CUST-01760,2026-04-13,UK,SMB,Organic
CUST-01761,2026-06-09,UK,Consumer,Direct
CUST-01762,2024-07-17,India,Mid-Market,Direct
CUST-01763,2026-01-15,Germany,Consumer,Referral
CUST-01764,2025-03-04,UK,SMB,Direct
CUST-01765,2024-02-08,US,Consumer,Paid Search
CUST-01766,2026-04-21,Germany,Mid-Market,Referral
CUST-01767,2025-08-20,US,Enterprise,Organic
CUST-01768,2024-01-11,UAE,SMB,Partner
CUST-01769,2024-10-25,Germany,Consumer,Referral
CUST-01770,2025-07-24,India,Mid-Market,Partner
CUST-01771,2025-06-02,UK,SMB,Partner
CUST-01772,2024-05-18,UK,Mid-Market,Paid Search
CUST-01773,2025-12-28,UK,Mid-Market,Paid Search
CUST-01774,2024-08-13,UK,SMB,Paid Search
CUST-01775,2025-11-13,India,SMB,Organic
CUST-01776,2025-05-31,Germany,Consumer,Organic
CUST-01777,2024-05-06,Germany,Mid-Market,Direct
CUST-01778,2025-06-02,UK,Consumer,Referral
CUST-01779,2024-08-15,UK,Consumer,Partner
CUST-01780,2025-03-19,US,Consumer,Organic
CUST-01781,2025-05-16,UK,SMB,Partner
CUST-01782,2026-06-19,UAE,Consumer,Paid Search
CUST-01783,2024-04-11,UK,Consumer,Partner
CUST-01784,2024-01-14,UAE,Mid-Market,Partner
CUST-01785,2026-06-26,UAE,SMB,Organic
CUST-01786,2026-03-23,India,SMB,Paid Search
CUST-01787,2025-04-11,UK,Consumer,Paid Search
CUST-01788,2024-12-12,UAE,Mid-Market,Organic
CUST-01789,2026-01-07,UK,SMB,Referral
CUST-01790,2024-10-04,UAE,Consumer,Referral
CUST-01791,2026-06-03,UK,SMB,Organic
CUST-01792,2024-05-07,India,Mid-Market,Organic
CUST-01793,2024-12-03,UK,Consumer,Direct
CUST-01794,2025-06-15,US,Consumer,Paid Search
CUST-01795,2025-05-09,US,SMB,Paid Search
CUST-01796,2025-07-30,US,SMB,Partner
CUST-01797,2024-05-09,UK,Consumer,Paid Search
CUST-01798,2024-10-18,UK,Mid-Market,Direct
CUST-01799,2025-03-22,US,Mid-Market,Referral
CUST-01800,2024-02-22,UK,Consumer,Paid Search
CUST-01801,2024-08-08,India,Enterprise,Paid Search
CUST-01802,2026-02-20,UK,Consumer,Paid Search
CUST-01803,2026-03-15,UAE,Mid-Market,Direct
CUST-01804,2025-12-14,Germany,Consumer,Paid Search
CUST-01805,2025-10-27,India,Consumer,Partner
CUST-01806,2025-10-27,Germany,Mid-Market,Organic
CUST-01807,2026-01-06,US,Consumer,Paid Search
CUST-01808,2025-01-15,US,SMB,Paid Search
CUST-01809,2026-06-02,Germany,Mid-Market,Paid Search
CUST-01810,2026-03-03,US,Consumer,Organic
CUST-01811,2024-05-06,UAE,Consumer,Direct
CUST-01812,2025-07-19,UAE,Mid-Market,Paid Search
CUST-01813,2025-02-15,Germany,Enterprise,Partner
CUST-01814,2025-06-23,UAE,SMB,Partner
CUST-01815,2025-11-17,UAE,Consumer,Organic
CUST-01816,2024-08-24,US,SMB,Partner
CUST-01817,2024-04-27,Germany,Enterprise,Referral
CUST-01818,2025-07-28,UK,Enterprise,Organic
CUST-01819,2024-01-10,Germany,Consumer,Organic
CUST-01820,2026-03-21,Germany,SMB,Direct
CUST-01821,2026-03-09,US,Consumer,Partner
CUST-01822,2025-05-01,India,Consumer,Organic
CUST-01823,2024-02-21,UK,Mid-Market,Organic
CUST-01824,2024-10-18,India,SMB,Partner
CUST-01825,2024-03-04,UK,Mid-Market,Organic
CUST-01826,2026-05-28,UK,SMB,Partner
CUST-01827,2026-06-07,UK,SMB,Organic
CUST-01828,2024-11-14,UK,SMB,Referral
CUST-01829,2025-06-01,UAE,SMB,Paid Search
CUST-01830,2024-11-07,UK,Mid-Market,Partner
CUST-01831,2026-01-01,UAE,Mid-Market,Referral
CUST-01832,2025-09-01,UK,Consumer,Direct
CUST-01833,2025-03-11,UK,SMB,Partner
CUST-01834,2025-11-24,India,Consumer,Organic
CUST-01835,2024-02-27,Germany,Consumer,Paid Search
CUST-01836,2024-03-13,UK,Consumer,Referral
CUST-01837,2025-08-18,US,Mid-Market,Referral
CUST-01838,2026-03-17,UAE,SMB,Direct
CUST-01839,2026-05-19,UK,Consumer,Direct
CUST-01840,2025-01-16,India,Consumer,Paid Search
CUST-01841,2026-06-26,UK,Consumer,Paid Search
CUST-01842,2026-04-23,UK,SMB,Paid Search
CUST-01843,2025-11-04,US,Consumer,Organic
CUST-01844,2024-04-28,Germany,SMB,Organic
CUST-01845,2024-11-13,US,Consumer,Paid Search
CUST-01846,2024-01-08,India,Mid-Market,Organic
CUST-01847,2025-01-26,UK,Consumer,Referral
CUST-01848,2024-08-08,UAE,Enterprise,Referral
CUST-01849,2025-02-09,Germany,Consumer,Direct
CUST-01850,2024-08-05,India,Mid-Market,Referral
CUST-01851,2024-05-07,India,Consumer,Paid Search
CUST-01852,2024-02-04,UK,SMB,Organic
CUST-01853,2026-03-10,UAE,Consumer,Organic
CUST-01854,2024-06-01,UK,SMB,Partner
CUST-01855,2025-10-20,UAE,Enterprise,Referral
CUST-01856,2025-09-27,UAE,Consumer,Referral
CUST-01857,2025-06-18,UAE,SMB,Organic
CUST-01858,2024-09-29,India,Mid-Market,Referral
CUST-01859,2025-12-12,India,Mid-Market,Direct
CUST-01860,2024-03-24,UAE,Mid-Market,Referral
CUST-01861,2025-06-08,UK,Consumer,Partner
CUST-01862,2025-07-05,UK,Mid-Market,Direct
CUST-01863,2025-04-06,Germany,Consumer,Direct
CUST-01864,2025-02-24,India,Enterprise,Referral
CUST-01865,2024-05-03,Germany,Consumer,Direct
CUST-01866,2024-12-08,UAE,SMB,Direct
CUST-01867,2026-05-11,Germany,SMB,Partner
CUST-01868,2024-05-28,US,Enterprise,Paid Search
CUST-01869,2025-04-11,UK,Consumer,Direct
CUST-01870,2024-04-20,India,Enterprise,Partner
CUST-01871,2025-09-24,UK,SMB,Direct
CUST-01872,2025-08-26,UK,Enterprise,Direct
CUST-01873,2024-06-29,US,SMB,Partner
CUST-01874,2024-08-15,UK,Mid-Market,Referral
CUST-01875,2025-08-12,India,SMB,Referral
CUST-01876,2025-08-28,UK,Mid-Market,Referral
CUST-01877,2024-08-29,India,Mid-Market,Paid Search
CUST-01878,2025-10-23,UAE,Enterprise,Referral
CUST-01879,2025-07-21,UK,Consumer,Paid Search
CUST-01880,2024-11-25,US,Consumer,Referral
CUST-01881,2024-07-21,Germany,Enterprise,Partner
CUST-01882,2024-01-10,Germany,Enterprise,Paid Search
CUST-01883,2025-03-03,India,Mid-Market,Direct
CUST-01884,2024-02-25,UK,Consumer,Partner
CUST-01885,2026-03-15,US,SMB,Organic
CUST-01886,2025-08-28,UAE,Mid-Market,Paid Search
CUST-01887,2024-04-19,US,SMB,Partner
CUST-01888,2025-11-13,UK,SMB,Organic
CUST-01889,2025-04-12,India,SMB,Organic
CUST-01890,2024-04-23,India,SMB,Partner
CUST-01891,2025-12-11,US,Consumer,Paid Search
CUST-01892,2024-09-06,US,Consumer,Referral
CUST-01893,2025-10-13,Germany,Enterprise,Paid Search
CUST-01894,2026-06-01,US,Mid-Market,Direct
CUST-01895,2025-05-09,UK,Enterprise,Direct
CUST-01896,2025-02-02,India,SMB,Referral
CUST-01897,2024-01-15,US,SMB,Organic
CUST-01898,2025-06-20,US,Mid-Market,Direct
CUST-01899,2026-05-24,US,SMB,Organic
CUST-01900,2025-02-24,UAE,Consumer,Organic
CUST-01901,2025-12-11,UK,Consumer,Direct
CUST-01902,2025-11-22,US,Consumer,Paid Search
CUST-01903,2024-12-29,UK,Mid-Market,Direct
CUST-01904,2026-02-02,UAE,Mid-Market,Partner
CUST-01905,2025-11-26,UK,SMB,Direct
CUST-01906,2024-10-25,UK,SMB,Partner
CUST-01907,2025-09-27,India,SMB,Organic
CUST-01908,2025-10-01,Germany,SMB,Paid Search
CUST-01909,2026-02-17,US,Mid-Market,Paid Search
CUST-01910,2024-02-17,US,SMB,Paid Search
CUST-01911,2024-02-02,UK,SMB,Direct
CUST-01912,2025-02-03,India,SMB,Partner
CUST-01913,2024-02-06,UAE,Consumer,Paid Search
CUST-01914,2025-03-30,UAE,Consumer,Direct
CUST-01915,2026-02-14,US,SMB,Partner
CUST-01916,2025-08-23,US,Consumer,Direct
CUST-01917,2025-08-23,UK,Consumer,Paid Search
CUST-01918,2025-03-17,US,Enterprise,Referral
CUST-01919,2025-02-28,UAE,Enterprise,Paid Search
CUST-01920,2024-07-11,US,Consumer,Direct
CUST-01921,2026-03-24,UK,Mid-Market,Partner
CUST-01922,2026-05-25,India,Consumer,Organic
CUST-01923,2025-09-14,US,Mid-Market,Partner
CUST-01924,2024-01-10,UK,Consumer,Paid Search
CUST-01925,2025-04-28,UK,Consumer,Referral
CUST-01926,2026-06-30,India,SMB,Organic
CUST-01927,2024-09-01,UAE,Consumer,Referral
CUST-01928,2025-11-01,Germany,Consumer,Referral
CUST-01929,2026-03-20,UK,Consumer,Direct
CUST-01930,2025-12-28,India,Consumer,Referral
CUST-01931,2025-01-11,US,Consumer,Paid Search
CUST-01932,2024-09-07,US,Consumer,Direct
CUST-01933,2024-02-15,India,Mid-Market,Direct
CUST-01934,2025-12-01,US,Mid-Market,Direct
CUST-01935,2024-05-24,UAE,Consumer,Referral
CUST-01936,2024-06-01,India,Consumer,Referral
CUST-01937,2025-07-20,UK,SMB,Partner
CUST-01938,2025-11-30,Germany,Mid-Market,Direct
CUST-01939,2026-03-07,UK,SMB,Organic
CUST-01940,2024-09-18,UK,Mid-Market,Paid Search
CUST-01941,2025-01-08,India,Mid-Market,Direct
CUST-01942,2026-05-05,UAE,Mid-Market,Paid Search
CUST-01943,2024-04-07,UAE,Mid-Market,Referral
CUST-01944,2025-10-09,US,Consumer,Direct
CUST-01945,2024-07-24,UK,Consumer,Organic
CUST-01946,2026-03-16,US,Consumer,Partner
CUST-01947,2024-08-27,UK,SMB,Direct
CUST-01948,2026-02-22,UK,Consumer,Partner
CUST-01949,2024-01-23,US,Consumer,Paid Search
CUST-01950,2024-04-28,US,Consumer,Partner
CUST-01951,2025-11-04,UK,SMB,Partner
CUST-01952,2026-04-25,India,SMB,Organic
CUST-01953,2024-04-28,UAE,SMB,Paid Search
CUST-01954,2024-02-10,UAE,SMB,Partner
CUST-01955,2024-03-22,UK,Enterprise,Partner
CUST-01956,2024-01-21,UAE,SMB,Partner
CUST-01957,2026-05-30,UK,Consumer,Referral
CUST-01958,2024-08-27,UK,Consumer,Paid Search
CUST-01959,2024-03-08,US,Consumer,Referral
CUST-01960,2026-06-01,US,SMB,Referral
CUST-01961,2025-04-25,UK,SMB,Partner
CUST-01962,2025-05-05,UK,Enterprise,Referral
CUST-01963,2025-01-26,India,SMB,Partner
CUST-01964,2024-07-05,India,SMB,Partner
CUST-01965,2024-12-09,US,SMB,Direct
CUST-01966,2024-06-18,UK,Consumer,Paid Search
CUST-01967,2025-01-06,US,Mid-Market,Referral
CUST-01968,2024-05-01,India,SMB,Direct
CUST-01969,2024-10-30,UAE,Enterprise,Organic
CUST-01970,2026-02-19,UK,Consumer,Paid Search
CUST-01971,2026-03-17,Germany,Mid-Market,Partner
CUST-01972,2024-05-27,India,Consumer,Partner
CUST-01973,2025-03-19,Germany,Consumer,Direct
CUST-01974,2025-03-07,UAE,SMB,Referral
CUST-01975,2025-12-08,US,Mid-Market,Partner
CUST-01976,2026-01-31,India,Consumer,Direct
CUST-01977,2026-04-08,UK,Mid-Market,Referral
CUST-01978,2024-04-23,India,Mid-Market,Direct
CUST-01979,2026-04-08,UK,Mid-Market,Organic
CUST-01980,2024-05-15,India,Mid-Market,Paid Search
CUST-01981,2025-01-31,UAE,SMB,Organic
CUST-01982,2024-08-18,India,Consumer,Organic
CUST-01983,2024-01-25,US,Consumer,Organic
CUST-01984,2026-05-18,UAE,SMB,Partner
CUST-01985,2026-04-23,Germany,SMB,Partner
CUST-01986,2024-09-28,US,SMB,Direct
CUST-01987,2024-03-10,UK,Mid-Market,Referral
CUST-01988,2025-04-07,UAE,Consumer,Partner
CUST-01989,2025-03-08,US,Mid-Market,Direct
CUST-01990,2024-02-16,UAE,Consumer,Partner
CUST-01991,2024-06-25,UK,Mid-Market,Referral
CUST-01992,2025-11-03,UK,Consumer,Direct
CUST-01993,2026-05-16,UK,Mid-Market,Referral
CUST-01994,2025-07-15,Germany,SMB,Organic
CUST-01995,2026-03-03,Germany,Consumer,Paid Search
CUST-01996,2024-09-11,UAE,Consumer,Referral
CUST-01997,2025-08-12,UK,SMB,Referral
CUST-01998,2024-06-20,UK,SMB,Direct
CUST-01999,2024-10-18,UK,Consumer,Direct
CUST-02000,2024-05-27,UK,Consumer,Partner
CUST-02001,2025-03-06,UAE,Consumer,Partner
CUST-02002,2026-02-09,UAE,SMB,Referral
CUST-02003,2024-12-18,UAE,Consumer,Referral
CUST-02004,2025-12-28,India,Consumer,Organic
CUST-02005,2025-07-25,India,Enterprise,Partner
CUST-02006,2024-03-16,UK,Enterprise,Partner
CUST-02007,2026-03-03,US,SMB,Partner
CUST-02008,2026-05-18,India,Consumer,Referral
CUST-02009,2026-06-26,UK,Consumer,Partner
CUST-02010,2024-09-17,UK,Consumer,Referral
CUST-02011,2025-08-23,UK,Mid-Market,Organic
CUST-02012,2026-02-27,Germany,Consumer,Paid Search
CUST-02013,2025-07-05,India,Consumer,Referral
CUST-02014,2025-01-17,Germany,Enterprise,Referral
CUST-02015,2025-10-01,UAE,Consumer,Referral
CUST-02016,2024-03-05,India,Mid-Market,Referral
CUST-02017,2024-05-27,UK,Enterprise,Partner
CUST-02018,2024-02-16,India,Consumer,Organic
CUST-02019,2026-06-29,Germany,SMB,Organic
CUST-02020,2025-11-02,UAE,Consumer,Paid Search
CUST-02021,2025-07-09,India,Mid-Market,Paid Search
CUST-02022,2025-01-14,US,Consumer,Referral
CUST-02023,2024-12-13,Germany,Consumer,Organic
CUST-02024,2025-09-25,UK,Mid-Market,Partner
CUST-02025,2026-03-30,US,Consumer,Referral
CUST-02026,2026-01-09,US,Consumer,Direct
CUST-02027,2026-03-15,UK,Mid-Market,Partner
CUST-02028,2024-07-29,US,Consumer,Paid Search
CUST-02029,2024-11-14,India,Mid-Market,Referral
CUST-02030,2024-02-03,India,Consumer,Paid Search
CUST-02031,2024-10-17,India,SMB,Direct
CUST-02032,2026-03-29,US,Mid-Market,Referral
CUST-02033,2024-06-13,UAE,Enterprise,Referral
CUST-02034,2024-10-09,UAE,Mid-Market,Paid Search
CUST-02035,2024-02-10,UAE,Consumer,Paid Search
CUST-02036,2025-09-05,India,SMB,Referral
CUST-02037,2024-11-03,US,Mid-Market,Paid Search
CUST-02038,2025-04-08,India,SMB,Referral
CUST-02039,2025-03-27,US,SMB,Partner
CUST-02040,2026-05-11,Germany,Consumer,Paid Search
CUST-02041,2025-12-23,UK,SMB,Paid Search
CUST-02042,2025-02-14,US,SMB,Direct
CUST-02043,2024-05-01,UAE,SMB,Partner
CUST-02044,2024-08-16,Germany,SMB,Direct
CUST-02045,2026-04-10,UK,Consumer,Referral
CUST-02046,2025-03-04,US,Mid-Market,Paid Search
CUST-02047,2026-01-21,US,Consumer,Referral
CUST-02048,2025-10-05,India,SMB,Partner
CUST-02049,2024-02-15,US,Mid-Market,Paid Search
CUST-02050,2025-01-18,UK,Consumer,Partner
CUST-02051,2025-09-14,Germany,Enterprise,Organic
CUST-02052,2025-06-18,Germany,Consumer,Direct
CUST-02053,2025-10-23,UK,SMB,Partner
CUST-02054,2025-10-06,UAE,SMB,Referral
CUST-02055,2026-02-28,UAE,Consumer,Referral
CUST-02056,2025-04-04,US,Enterprise,Organic
CUST-02057,2024-04-09,UK,Mid-Market,Organic
CUST-02058,2025-08-29,US,SMB,Direct
CUST-02059,2026-02-12,India,Enterprise,Direct
CUST-02060,2024-05-12,UK,Consumer,Direct
CUST-02061,2026-02-07,US,SMB,Referral
CUST-02062,2025-06-05,US,Consumer,Partner
CUST-02063,2025-04-28,US,Mid-Market,Direct
CUST-02064,2026-05-21,UK,Enterprise,Direct
CUST-02065,2025-01-06,UK,Consumer,Referral
CUST-02066,2026-06-02,India,Enterprise,Direct
CUST-02067,2026-03-23,UK,SMB,Referral
CUST-02068,2026-01-29,Germany,Enterprise,Referral
CUST-02069,2025-09-11,India,Consumer,Referral
CUST-02070,2025-06-27,India,SMB,Partner
CUST-02071,2025-05-10,UK,SMB,Organic
CUST-02072,2026-01-16,India,Mid-Market,Referral
CUST-02073,2024-06-24,Germany,Consumer,Organic
CUST-02074,2025-09-05,UK,SMB,Partner
CUST-02075,2025-03-09,Germany,Mid-Market,Partner
CUST-02076,2024-09-01,India,SMB,Organic
CUST-02077,2025-10-18,Germany,Mid-Market,Referral
CUST-02078,2025-05-26,UK,Mid-Market,Paid Search
CUST-02079,2025-01-30,US,Mid-Market,Direct
CUST-02080,2025-06-17,Germany,Consumer,Partner
CUST-02081,2025-02-04,UK,Consumer,Partner
CUST-02082,2025-01-22,UK,Mid-Market,Organic
CUST-02083,2024-06-01,India,Consumer,Direct
CUST-02084,2026-01-17,UK,SMB,Direct
CUST-02085,2025-11-11,UAE,Mid-Market,Direct
CUST-02086,2025-02-20,India,SMB,Paid Search
CUST-02087,2024-01-20,UK,Consumer,Partner
CUST-02088,2025-02-18,UK,SMB,Organic
CUST-02089,2024-09-15,India,SMB,Referral
CUST-02090,2024-03-07,US,Consumer,Partner
CUST-02091,2025-04-05,US,Consumer,Organic
CUST-02092,2026-03-12,India,Mid-Market,Organic
CUST-02093,2024-01-08,India,Consumer,Direct
CUST-02094,2024-12-10,UK,SMB,Organic
CUST-02095,2025-10-12,UK,Consumer,Organic
CUST-02096,2026-05-20,UK,Mid-Market,Partner
CUST-02097,2024-01-04,US,Enterprise,Paid Search
CUST-02098,2025-06-05,India,SMB,Referral
CUST-02099,2024-10-19,UK,SMB,Referral
CUST-02100,2025-11-07,Germany,Consumer,Organic
CUST-02101,2025-08-23,UAE,SMB,Paid Search
CUST-02102,2024-03-13,Germany,Consumer,Partner
CUST-02103,2026-01-03,US,Consumer,Direct
CUST-02104,2024-07-29,Germany,Consumer,Referral
CUST-02105,2024-11-12,UK,SMB,Partner
CUST-02106,2024-07-17,UK,SMB,Referral
